ID_Venta,Producto,Precio_Unitario,Cantidad
1020,Webcam,600.74,4
1021,Laptop,223.54,7
1022,Mouse,397.02,10
1023,Laptop,277.36,3
1024,Mouse,31.02,3
1025,Laptop,156.56,6
1026,Impresora,450.05,5
1027,Teclado,329.33,5
1028,Mouse,661.17,1
1029,Micrófono,690.79,5
1030,Impresora,73.55,10
1031,Mouse,432.55,9
1032,Micrófono,66.54,10
1033,Teclado,325.86,5
1034,Mouse,763.18,2
1035,Monitor,635.71,1
1036,Laptop,733.63,1
1037,Monitor,58.69,6
1038,Silla Gamer,784.74,3
1039,Laptop,479.65,7
1040,Monitor,287.75,7
1041,Micrófono,245.78,2
1042,Router WiFi,330.11,9
1043,Laptop,169.44,9
1044,Laptop,812.85,2
1045,Auriculares,739.73,5
1046,Micrófono,92.24,8
1047,Laptop,326.88,5
1048,Router WiFi,672.03,10
1049,Monitor,405.79,10
1050,Auriculares,849.15,4
1051,Impresora,652.07,4
1052,Teclado,25.8,7
1053,Laptop,214.0,6
1054,Laptop,810.29,1
1055,Silla Gamer,725.59,5
1056,Mouse,190.91,4
1057,Silla Gamer,429.13,1
1058,Teclado,611.52,2
1059,Laptop,785.61,9
1060,Silla Gamer,602.55,6
1061,Auriculares,829.86,2
1062,Router WiFi,99.88,3
1063,Silla Gamer,82.65,10
1064,Laptop,381.75,3
1065,Monitor,262.73,6
1066,Silla Gamer,602.45,6
1067,Micrófono,396.51,4
1068,Mouse,804.11,3
1069,Router WiFi,111.0,2
1070,Teclado,393.86,6
1071,Silla Gamer,120.77,6
1072,Monitor,395.81,8
1073,Webcam,728.48,2
1074,Teclado,691.2,5
1075,Router WiFi,53.99,6
1076,Teclado,96.25,4
1077,Micrófono,349.58,1
1078,Webcam,236.57,3
1079,Laptop,811.21,8
1080,Impresora,641.77,4
1081,Mouse,404.22,3
1082,Mouse,30.43,4
1083,Teclado,185.05,7
1084,Micrófono,590.45,2
1085,Router WiFi,507.27,2
1086,Laptop,848.63,4
1087,Auriculares,692.61,2
1088,Micrófono,122.26,8
1089,Laptop,160.01,10
1090,Silla Gamer,702.9,7
1091,Auriculares,44.98,7
1092,Teclado,314.45,3
1093,Webcam,252.92,3
1094,Laptop,530.51,10
1095,Monitor,558.06,8
1096,Silla Gamer,753.64,8
1097,Laptop,93.35,7
1098,Teclado,368.67,9
1099,Monitor,544.34,9
1100,Laptop,842.19,6
1101,Auriculares,472.72,8
1102,Micrófono,778.47,9
1103,Micrófono,343.05,3
1104,Laptop,285.32,4
1105,Laptop,764.42,5
1106,Laptop,692.08,8
1107,Impresora,317.34,10
1108,Monitor,829.38,2
1109,Monitor,566.02,5
1110,Impresora,698.42,1
1111,Monitor,498.61,7
1112,Micrófono,797.18,3
1113,Teclado,216.95,6
1114,Micrófono,779.55,1
1115,Micrófono,807.44,10
1116,Teclado,488.16,4
1117,Auriculares,470.73,3
1118,Auriculares,52.03,1
1119,Monitor,520.17,1
1120,Impresora,417.47,6
1121,Router WiFi,187.81,3
1122,Micrófono,615.91,6
1123,Laptop,38.7,10
1124,Teclado,663.6,9
1125,Micrófono,818.23,6
1126,Silla Gamer,507.18,6
1127,Webcam,288.42,3
1128,Silla Gamer,678.12,8
1129,Micrófono,165.17,9
1130,Router WiFi,674.09,4
1131,Router WiFi,696.9,7
1132,Webcam,630.08,5
1133,Teclado,168.08,1
1134,Router WiFi,345.72,10
1135,Laptop,171.72,6
1136,Router WiFi,203.95,10
1137,Mouse,798.41,3
1138,Micrófono,639.5,4
1139,Micrófono,836.36,3
1140,Mouse,702.88,6
1141,Auriculares,29.96,4
1142,Monitor,596.18,6
1143,Webcam,674.11,1
1144,Laptop,341.02,7
1145,Teclado,755.11,8
1146,Silla Gamer,312.19,7
1147,Mouse,708.82,10
1148,Monitor,155.58,2
1149,Laptop,265.42,6
1150,Webcam,810.85,2
1151,Micrófono,161.77,7
1152,Teclado,628.41,9
1153,Mouse,301.16,10
1154,Auriculares,605.58,7
1155,Teclado,524.87,7
1156,Teclado,64.98,6
1157,Monitor,829.73,7
1158,Impresora,620.15,9
1159,Webcam,569.12,5
1160,Monitor,100.16,7
1161,Router WiFi,476.99,8
1162,Teclado,65.77,1
1163,Silla Gamer,93.27,10
1164,Auriculares,186.33,1
1165,Monitor,162.37,5
1166,Mouse,413.8,2
1167,Webcam,672.33,8
1168,Auriculares,763.69,5
1169,Mouse,553.56,7
1170,Teclado,328.63,7
1171,Micrófono,175.46,1
1172,Webcam,385.7,5
1173,Monitor,715.69,10
1174,Laptop,146.01,2
1175,Mouse,575.38,9
1176,Silla Gamer,826.66,10
1177,Monitor,480.26,7
1178,Impresora,368.17,9
1179,Auriculares,496.13,4
1180,Auriculares,268.69,7
1181,Laptop,437.49,9
1182,Router WiFi,583.19,10
1183,Teclado,120.39,8
1184,Teclado,808.69,3
1185,Monitor,691.92,3
1186,Laptop,372.11,7
1187,Monitor,848.72,3
1188,Router WiFi,234.67,2
1189,Mouse,342.81,7
1190,Impresora,291.35,5
1191,Impresora,400.99,1
1192,Router WiFi,508.48,7
1193,Mouse,364.69,3
1194,Router WiFi,508.77,2
1195,Mouse,487.8,2
1196,Webcam,740.93,6
1197,Silla Gamer,239.86,8
1198,Router WiFi,526.24,1
1199,Teclado,249.23,3
1200,Router WiFi,525.98,7
1201,Laptop,349.2,6
1202,Monitor,61.44,8
1203,Webcam,765.48,1
1204,Micrófono,699.33,5
1205,Webcam,253.33,8
1206,Mouse,828.15,4
1207,Teclado,270.05,8
1208,Micrófono,244.25,7
1209,Router WiFi,556.63,4
1210,Auriculares,196.06,7
1211,Auriculares,651.25,6
1212,Laptop,448.43,3
1213,Mouse,278.88,9
1214,Silla Gamer,133.16,9
1215,Router WiFi,44.54,4
1216,Monitor,715.6,4
1217,Laptop,399.58,6
1218,Monitor,248.04,8
1219,Impresora,350.16,2
1220,Laptop,221.43,8
1221,Router WiFi,390.98,8
1222,Router WiFi,478.38,6
1223,Teclado,716.16,5
1224,Mouse,257.25,7
1225,Laptop,155.79,10
1226,Monitor,732.32,4
1227,Monitor,243.97,7
1228,Impresora,37.15,1
1229,Auriculares,777.5,3
1230,Router WiFi,685.61,4
1231,Webcam,525.72,5
1232,Webcam,372.47,7
1233,Micrófono,401.69,4
1234,Auriculares,271.43,9
1235,Router WiFi,350.33,2
1236,Laptop,445.31,6
1237,Impresora,558.11,10
1238,Webcam,268.38,2
1239,Auriculares,73.52,5
1240,Micrófono,735.96,5
1241,Webcam,176.93,9
1242,Monitor,767.68,10
1243,Silla Gamer,569.06,3
1244,Laptop,564.8,5
1245,Webcam,773.68,7
1246,Silla Gamer,632.35,10
1247,Router WiFi,698.19,6
1248,Monitor,590.48,8
1249,Micrófono,441.82,3
1250,Impresora,170.93,2
1251,Auriculares,126.76,5
1252,Impresora,654.1,3
1253,Micrófono,564.0,4
1254,Micrófono,205.97,5
1255,Silla Gamer,675.0,6
1256,Micrófono,236.89,5
1257,Auriculares,727.42,8
1258,Laptop,740.03,10
1259,Router WiFi,804.73,2
1260,Auriculares,759.16,9
1261,Mouse,740.95,7
1262,Impresora,268.28,1
1263,Teclado,134.58,4
1264,Micrófono,360.33,10
1265,Auriculares,139.45,3
1266,Mouse,425.43,3
1267,Micrófono,547.45,1
1268,Auriculares,247.66,3
1269,Router WiFi,655.4,8
1270,Mouse,127.97,7
1271,Silla Gamer,355.51,8
1272,Silla Gamer,24.38,9
1273,Monitor,627.31,1
1274,Micrófono,649.05,9
1275,Monitor,35.38,1
1276,Monitor,208.41,6
1277,Webcam,127.58,7
1278,Impresora,509.39,3
1279,Mouse,704.69,5
1280,Webcam,399.14,9
1281,Router WiFi,455.77,7
1282,Teclado,305.14,8
1283,Micrófono,643.46,3
1284,Silla Gamer,36.38,4
1285,Teclado,195.89,1
1286,Router WiFi,439.59,2
1287,Micrófono,611.07,1
1288,Silla Gamer,748.46,5
1289,Impresora,538.01,10
1290,Laptop,570.26,1
1291,Laptop,593.33,7
1292,Auriculares,336.3,9
1293,Webcam,414.48,3
1294,Monitor,597.85,1
1295,Webcam,370.03,2
1296,Impresora,244.71,10
1297,Teclado,368.33,2
1298,Impresora,617.43,2
1299,Webcam,115.19,2
1300,Auriculares,185.47,4
1301,Webcam,711.05,4
1302,Micrófono,604.7,5
1303,Teclado,53.23,8
1304,Monitor,592.05,8
1305,Micrófono,215.25,1
1306,Mouse,773.65,10
1307,Auriculares,144.36,2
1308,Impresora,82.83,2
1309,Webcam,555.62,8
1310,Webcam,239.85,1
1311,Mouse,695.84,1
1312,Webcam,319.65,6
1313,Silla Gamer,633.85,2
1314,Laptop,28.53,3
1315,Teclado,293.45,8
1316,Router WiFi,243.33,2
1317,Micrófono,697.32,3
1318,Mouse,353.34,8
1319,Webcam,714.55,8
1320,Silla Gamer,559.36,3
1321,Mouse,130.55,1
1322,Teclado,106.63,10
1323,Auriculares,686.77,8
1324,Teclado,528.2,6
1325,Router WiFi,44.43,3
1326,Auriculares,784.88,2
1327,Silla Gamer,386.49,2
1328,Webcam,564.45,1
1329,Impresora,657.92,10
1330,Router WiFi,206.52,6
1331,Impresora,454.93,10
1332,Mouse,379.98,4
1333,Auriculares,307.64,7
1334,Teclado,717.31,9
1335,Router WiFi,65.82,3
1336,Impresora,725.46,8
1337,Teclado,82.67,8
1338,Micrófono,220.56,5
1339,Laptop,441.5,9
1340,Silla Gamer,355.42,4
1341,Mouse,401.77,10
1342,Auriculares,93.6,8
1343,Auriculares,282.99,8
1344,Laptop,105.74,7
1345,Laptop,483.19,1
1346,Mouse,678.07,10
1347,Webcam,759.73,9
1348,Monitor,564.14,8
1349,Micrófono,322.25,1
1350,Monitor,721.7,6
1351,Impresora,657.83,10
1352,Auriculares,615.68,6
1353,Auriculares,115.2,4
1354,Laptop,303.99,5
1355,Impresora,454.0,2
1356,Laptop,765.35,8
1357,Teclado,703.03,7
1358,Mouse,231.68,4
1359,Monitor,120.78,7
1360,Monitor,400.07,4
1361,Micrófono,110.0,7
1362,Laptop,790.05,10
1363,Mouse,661.76,8
1364,Auriculares,567.34,9
1365,Teclado,820.97,1
1366,Impresora,631.92,9
1367,Silla Gamer,717.13,8
1368,Impresora,669.18,3
1369,Router WiFi,164.71,3
1370,Mouse,342.24,10
1371,Router WiFi,753.57,9
1372,Silla Gamer,368.2,10
1373,Monitor,247.72,6
1374,Webcam,396.58,3
1375,Teclado,363.28,9
1376,Webcam,720.66,9
1377,Micrófono,611.7,9
1378,Monitor,187.34,10
1379,Webcam,590.72,3
1380,Teclado,438.98,6
1381,Mouse,652.32,9
1382,Auriculares,504.51,7
1383,Impresora,257.96,7
1384,Laptop,454.62,1
1385,Silla Gamer,141.19,1
1386,Monitor,242.22,3
1387,Webcam,588.05,3
1388,Laptop,594.03,5
1389,Monitor,646.35,1
1390,Micrófono,696.54,2
1391,Router WiFi,741.39,9
1392,Monitor,637.07,9
1393,Silla Gamer,217.82,5
1394,Laptop,789.94,7
1395,Silla Gamer,815.03,6
1396,Impresora,65.18,5
1397,Monitor,535.87,8
1398,Monitor,777.48,6
1399,Router WiFi,474.46,10
1400,Monitor,665.08,4
1401,Webcam,393.24,2
1402,Teclado,819.83,9
1403,Mouse,333.76,7
1404,Webcam,482.75,3
1405,Teclado,505.49,5
1406,Laptop,295.03,3
1407,Laptop,148.15,6
1408,Router WiFi,62.73,10
1409,Webcam,427.9,10
1410,Impresora,317.89,6
1411,Impresora,203.18,3
1412,Impresora,77.12,9
1413,Teclado,365.93,9
1414,Silla Gamer,96.86,4
1415,Monitor,571.39,6
1416,Micrófono,264.31,10
1417,Impresora,414.86,9
1418,Laptop,115.78,6
1419,Auriculares,220.11,10
1420,Router WiFi,223.0,1
1421,Micrófono,337.23,2
1422,Silla Gamer,233.6,5
1423,Laptop,777.36,6
1424,Impresora,687.23,8
1425,Auriculares,56.92,4
1426,Micrófono,447.28,2
1427,Teclado,827.43,9
1428,Impresora,26.59,2
1429,Monitor,577.21,4
1430,Silla Gamer,714.51,4
1431,Impresora,708.77,7
1432,Mouse,640.79,3
1433,Laptop,401.88,6
1434,Laptop,93.19,1
1435,Teclado,680.09,9
1436,Mouse,498.0,4
1437,Webcam,359.03,8
1438,Silla Gamer,380.12,1
1439,Silla Gamer,579.67,9
1440,Laptop,553.2,10
1441,Mouse,648.32,10
1442,Laptop,602.58,2
1443,Micrófono,791.23,2
1444,Webcam,674.01,5
1445,Router WiFi,92.34,8
1446,Silla Gamer,348.64,1
1447,Auriculares,150.33,4
1448,Teclado,640.67,9
1449,Webcam,817.88,3
1450,Webcam,582.98,6
1451,Laptop,480.2,9
1452,Teclado,122.85,1
1453,Router WiFi,516.02,9
1454,Impresora,806.96,5
1455,Monitor,641.95,6
1456,Monitor,363.21,9
1457,Teclado,154.17,4
1458,Router WiFi,713.75,4
1459,Mouse,171.12,10
1460,Laptop,727.57,9
1461,Auriculares,555.9,2
1462,Webcam,578.33,5
1463,Mouse,184.45,10
1464,Auriculares,810.74,6
1465,Teclado,578.0,4
1466,Mouse,257.3,2
1467,Monitor,284.42,8
1468,Micrófono,532.37,5
1469,Router WiFi,147.06,10
1470,Micrófono,691.29,7
1471,Teclado,24.51,4
1472,Monitor,611.97,7
1473,Webcam,718.2,3
1474,Micrófono,749.58,8
1475,Auriculares,318.43,5
1476,Auriculares,478.66,3
1477,Router WiFi,88.58,5
1478,Teclado,760.71,4
1479,Webcam,629.7,2
1480,Mouse,761.38,9
1481,Laptop,695.39,10
1482,Silla Gamer,659.31,4
1483,Laptop,478.59,9
1484,Impresora,412.58,3
1485,Micrófono,346.47,10
1486,Webcam,131.69,9
1487,Impresora,95.7,6
1488,Impresora,29.3,4
1489,Router WiFi,588.69,9
1490,Teclado,391.08,3
1491,Router WiFi,808.4,3
1492,Auriculares,800.48,1
1493,Monitor,652.9,4
1494,Mouse,240.05,4
1495,Laptop,575.75,9
1496,Micrófono,342.81,8
1497,Laptop,53.64,6
1498,Mouse,604.95,9
1499,Webcam,713.85,5
1500,Router WiFi,472.58,3
1501,Silla Gamer,563.37,6
1502,Router WiFi,563.09,2
1503,Impresora,229.44,4
1504,Impresora,357.55,6
1505,Auriculares,678.79,10
1506,Laptop,437.27,3
1507,Auriculares,158.03,2
1508,Impresora,554.9,4
1509,Teclado,175.72,6
1510,Router WiFi,616.21,2
1511,Monitor,364.83,6
1512,Mouse,420.39,8
1513,Auriculares,195.49,3
1514,Silla Gamer,39.14,1
1515,Teclado,496.77,3
1516,Teclado,543.33,1
1517,Router WiFi,142.47,3
1518,Webcam,786.58,9
1519,Silla Gamer,518.26,10
1520,Laptop,750.09,5
1521,Mouse,200.38,10
1522,Auriculares,740.79,3
1523,Monitor,710.11,10
1524,Teclado,680.42,3
1525,Router WiFi,568.33,5
1526,Teclado,621.93,6
1527,Auriculares,515.91,2
1528,Monitor,334.6,3
1529,Mouse,34.26,9
1530,Impresora,588.86,3
1531,Router WiFi,100.48,8
1532,Router WiFi,518.64,9
1533,Impresora,645.35,2
1534,Auriculares,568.12,10
1535,Impresora,707.75,7
1536,Impresora,369.87,1
1537,Impresora,376.74,8
1538,Silla Gamer,311.6,10
1539,Mouse,373.86,5
1540,Auriculares,656.54,2
1541,Webcam,517.38,9
1542,Silla Gamer,234.6,1
1543,Laptop,500.51,2
1544,Impresora,26.47,4
1545,Micrófono,360.04,2
1546,Teclado,374.35,10
1547,Webcam,237.51,9
1548,Silla Gamer,489.45,10
1549,Webcam,844.18,7
1550,Monitor,363.68,9
1551,Auriculares,168.92,9
1552,Impresora,422.26,5
1553,Router WiFi,306.48,7
1554,Teclado,730.57,2
1555,Monitor,391.39,3
1556,Mouse,198.61,7
1557,Micrófono,685.6,10
1558,Laptop,153.99,1
1559,Mouse,704.21,8
1560,Router WiFi,382.08,2
1561,Webcam,204.68,2
1562,Router WiFi,51.86,7
1563,Silla Gamer,530.39,9
1564,Webcam,611.48,10
1565,Laptop,805.91,3
1566,Auriculares,385.06,4
1567,Impresora,258.03,1
1568,Router WiFi,444.5,4
1569,Router WiFi,161.25,1
1570,Micrófono,219.2,1
1571,Teclado,92.62,5
1572,Silla Gamer,313.77,7
1573,Silla Gamer,507.23,9
1574,Laptop,632.51,2
1575,Mouse,476.93,9
1576,Router WiFi,309.59,5
1577,Monitor,524.08,4
1578,Auriculares,792.62,10
1579,Laptop,237.35,7
1580,Impresora,108.92,2
1581,Impresora,264.87,2
1582,Impresora,815.04,9
1583,Router WiFi,228.24,8
1584,Silla Gamer,488.21,4
1585,Micrófono,818.8,8
1586,Auriculares,765.05,1
1587,Auriculares,117.06,2
1588,Silla Gamer,546.75,4
1589,Monitor,685.03,7
1590,Micrófono,449.45,1
1591,Webcam,226.68,2
1592,Silla Gamer,580.0,6
1593,Mouse,481.05,3
1594,Auriculares,281.17,4
1595,Router WiFi,243.96,4
1596,Auriculares,632.66,4
1597,Monitor,745.3,4
1598,Monitor,188.9,4
1599,Router WiFi,316.18,2
1600,Mouse,784.71,8
1601,Router WiFi,26.0,9
1602,Laptop,724.76,6
1603,Router WiFi,282.45,10
1604,Webcam,428.11,9
1605,Webcam,350.93,10
1606,Teclado,65.47,7
1607,Auriculares,800.87,1
1608,Impresora,308.92,3
1609,Auriculares,831.48,9
1610,Auriculares,282.65,1
1611,Laptop,580.34,7
1612,Router WiFi,104.17,6
1613,Router WiFi,736.25,3
1614,Impresora,238.79,5
1615,Auriculares,816.55,6
1616,Micrófono,173.24,7
1617,Monitor,368.55,6
1618,Micrófono,730.01,5
1619,Auriculares,169.9,3
1620,Router WiFi,590.23,2
1621,Webcam,688.29,9
1622,Silla Gamer,731.66,4
1623,Teclado,684.92,3
1624,Auriculares,689.6,3
1625,Silla Gamer,435.41,9
1626,Impresora,618.92,8
1627,Webcam,228.93,10
1628,Laptop,351.37,3
1629,Laptop,199.44,5
1630,Auriculares,717.26,2
1631,Auriculares,638.88,5
1632,Micrófono,319.73,9
1633,Webcam,306.31,7
1634,Mouse,312.08,10
1635,Monitor,499.57,9
1636,Teclado,833.86,5
1637,Micrófono,290.48,9
1638,Auriculares,663.92,8
1639,Mouse,336.98,5
1640,Auriculares,545.13,3
1641,Teclado,552.5,6
1642,Silla Gamer,544.77,10
1643,Silla Gamer,725.5,2
1644,Mouse,155.04,4
1645,Micrófono,283.66,5
1646,Webcam,523.27,7
1647,Webcam,757.72,6
1648,Router WiFi,453.13,8
1649,Silla Gamer,159.46,1
1650,Teclado,624.91,5
1651,Mouse,195.38,7
1652,Mouse,99.86,8
1653,Impresora,65.2,7
1654,Impresora,655.82,2
1655,Mouse,238.46,3
1656,Mouse,564.33,7
1657,Webcam,210.98,5
1658,Auriculares,540.79,3
1659,Impresora,716.88,1
1660,Laptop,571.57,6
1661,Auriculares,408.5,9
1662,Webcam,476.06,3
1663,Impresora,167.53,10
1664,Auriculares,544.58,10
1665,Silla Gamer,455.23,9
1666,Webcam,775.35,8
1667,Impresora,209.13,2
1668,Auriculares,276.18,7
1669,Webcam,149.82,1
1670,Laptop,455.11,3
1671,Micrófono,258.65,9
1672,Laptop,591.69,8
1673,Auriculares,269.32,7
1674,Webcam,516.31,1
1675,Impresora,330.81,7
1676,Impresora,383.51,4
1677,Teclado,614.25,7
1678,Silla Gamer,203.7,2
1679,Silla Gamer,539.82,9
1680,Router WiFi,691.18,5
1681,Webcam,559.04,9
1682,Webcam,363.41,2
1683,Teclado,133.96,2
1684,Auriculares,533.52,5
1685,Router WiFi,429.1,6
1686,Laptop,146.86,9
1687,Laptop,174.92,2
1688,Webcam,244.06,8
1689,Laptop,213.85,3
1690,Laptop,430.41,6
1691,Silla Gamer,279.26,8
1692,Micrófono,405.59,1
1693,Micrófono,87.12,3
1694,Laptop,241.83,7
1695,Mouse,471.62,3
1696,Monitor,764.37,5
1697,Silla Gamer,708.36,2
1698,Monitor,340.07,8
1699,Monitor,633.09,1
1700,Monitor,403.22,2
1701,Impresora,573.61,4
1702,Auriculares,343.66,5
1703,Micrófono,152.23,1
1704,Impresora,453.12,5
1705,Auriculares,550.78,4
1706,Micrófono,757.58,4
1707,Mouse,216.47,7
1708,Micrófono,33.01,5
1709,Router WiFi,119.87,4
1710,Laptop,825.11,10
1711,Auriculares,592.21,3
1712,Micrófono,660.64,4
1713,Teclado,435.68,10
1714,Micrófono,793.56,1
1715,Laptop,315.75,3
1716,Impresora,677.8,3
1717,Auriculares,213.73,9
1718,Micrófono,689.48,8
1719,Monitor,38.23,7
1720,Micrófono,622.11,5
1721,Laptop,423.54,8
1722,Impresora,265.26,8
1723,Monitor,491.14,9
1724,Micrófono,289.31,8
1725,Webcam,741.08,10
1726,Impresora,153.66,9
1727,Teclado,393.71,5
1728,Impresora,325.38,1
1729,Impresora,335.29,3
1730,Laptop,535.18,6
1731,Router WiFi,218.81,2
1732,Impresora,700.71,4
1733,Impresora,587.91,9
1734,Teclado,529.62,6
1735,Silla Gamer,552.76,2
1736,Mouse,455.01,2
1737,Laptop,714.12,3
1738,Teclado,745.93,4
1739,Mouse,423.6,2
1740,Laptop,494.72,7
1741,Auriculares,457.19,10
1742,Webcam,61.27,4
1743,Router WiFi,616.66,1
1744,Monitor,565.09,2
1745,Auriculares,685.74,1
1746,Micrófono,483.93,7
1747,Micrófono,680.12,1
1748,Router WiFi,241.26,1
1749,Mouse,713.51,2
1750,Monitor,818.26,2
1751,Mouse,622.75,9
1752,Silla Gamer,177.84,9
1753,Monitor,493.9,3
1754,Impresora,642.7,7
1755,Mouse,656.89,10
1756,Micrófono,580.66,7
1757,Mouse,159.03,3
1758,Impresora,353.99,6
1759,Teclado,463.9,10
1760,Auriculares,795.78,6
1761,Impresora,843.9,6
1762,Micrófono,362.95,7
1763,Micrófono,525.78,10
1764,Impresora,198.17,9
1765,Webcam,319.48,8
1766,Auriculares,817.62,1
1767,Laptop,836.84,10
1768,Laptop,450.37,5
1769,Laptop,269.92,4
1770,Monitor,731.17,1
1771,Webcam,783.81,9
1772,Impresora,494.43,10
1773,Teclado,98.8,8
1774,Micrófono,150.15,5
1775,Micrófono,759.32,4
1776,Monitor,233.31,5
1777,Mouse,494.28,10
1778,Monitor,630.3,6
1779,Auriculares,164.09,10
1780,Mouse,514.83,5
1781,Laptop,627.41,10
1782,Silla Gamer,85.67,1
1783,Micrófono,309.45,7
1784,Silla Gamer,793.06,2
1785,Monitor,641.44,10
1786,Laptop,546.94,7
1787,Laptop,273.62,1
1788,Micrófono,468.91,3
1789,Micrófono,437.74,4
1790,Teclado,62.46,7
1791,Auriculares,645.73,10
1792,Impresora,95.31,7
1793,Webcam,673.57,3
1794,Teclado,299.68,8
1795,Router WiFi,639.48,9
1796,Silla Gamer,238.55,7
1797,Impresora,381.34,3
1798,Teclado,419.9,4
1799,Auriculares,348.81,10
1800,Monitor,486.54,9
1801,Monitor,221.74,5
1802,Silla Gamer,289.09,10
1803,Mouse,113.95,7
1804,Silla Gamer,323.85,4
1805,Micrófono,306.62,1
1806,Webcam,161.06,6
1807,Router WiFi,702.82,8
1808,Router WiFi,141.6,1
1809,Monitor,186.34,6
1810,Teclado,649.79,2
1811,Mouse,634.72,4
1812,Router WiFi,790.14,5
1813,Laptop,305.58,2
1814,Webcam,394.27,1
1815,Micrófono,194.08,9
1816,Monitor,189.75,9
1817,Webcam,476.27,10
1818,Teclado,597.75,1
1819,Silla Gamer,504.68,9
1820,Laptop,232.65,1
1821,Webcam,187.18,10
1822,Webcam,64.59,1
1823,Mouse,343.27,5
1824,Micrófono,738.28,1
1825,Webcam,740.88,7
1826,Monitor,834.21,9
1827,Mouse,771.16,8
1828,Router WiFi,461.96,3
1829,Monitor,436.29,8
1830,Impresora,789.82,1
1831,Laptop,225.96,9
1832,Webcam,297.53,7
1833,Teclado,35.76,6
1834,Micrófono,539.75,4
1835,Impresora,249.61,1
1836,Webcam,750.23,1
1837,Impresora,808.73,4
1838,Teclado,304.35,7
1839,Teclado,93.41,7
1840,Impresora,818.27,10
1841,Monitor,367.09,10
1842,Teclado,374.67,5
1843,Router WiFi,293.97,9
1844,Teclado,192.21,3
1845,Router WiFi,470.09,4
1846,Teclado,277.12,9
1847,Teclado,377.66,3
1848,Router WiFi,782.15,6
1849,Mouse,483.37,2
1850,Teclado,284.26,3
1851,Laptop,656.19,7
1852,Silla Gamer,272.43,5
1853,Teclado,667.54,2
1854,Teclado,173.93,10
1855,Router WiFi,242.13,10
1856,Router WiFi,212.27,4
1857,Monitor,591.36,6
1858,Mouse,591.99,8
1859,Teclado,437.68,10
1860,Auriculares,611.82,6
1861,Teclado,728.18,8
1862,Auriculares,134.7,4
1863,Monitor,47.27,1
1864,Webcam,809.63,4
1865,Monitor,649.83,2
1866,Teclado,790.45,8
1867,Router WiFi,427.39,6
1868,Auriculares,757.63,7
1869,Silla Gamer,665.14,10
1870,Silla Gamer,618.62,7
1871,Router WiFi,800.45,10
1872,Router WiFi,465.78,1
1873,Impresora,111.29,8
1874,Laptop,749.49,4
1875,Impresora,467.19,1
1876,Impresora,342.23,1
1877,Monitor,262.32,7
1878,Webcam,663.03,5
1879,Auriculares,158.77,5
1880,Router WiFi,783.75,9
1881,Teclado,405.5,8
1882,Mouse,620.65,2
1883,Teclado,667.23,9
1884,Teclado,346.94,6
1885,Auriculares,41.19,8
1886,Router WiFi,765.13,4
1887,Auriculares,95.39,6
1888,Teclado,617.1,2
1889,Mouse,115.31,8
1890,Micrófono,91.35,7
1891,Impresora,528.82,3
1892,Silla Gamer,477.56,1
1893,Teclado,778.12,10
1894,Teclado,155.14,3
1895,Teclado,659.28,1
1896,Silla Gamer,276.34,8
1897,Webcam,540.76,2
1898,Teclado,818.13,1
1899,Router WiFi,656.15,1
1900,Auriculares,433.77,8
1901,Impresora,691.08,10
1902,Auriculares,218.06,10
1903,Auriculares,397.33,8
1904,Mouse,519.8,1
1905,Monitor,753.13,5
1906,Router WiFi,542.58,4
1907,Laptop,174.01,1
1908,Micrófono,51.0,1
1909,Router WiFi,716.46,5
1910,Micrófono,784.87,1
1911,Mouse,366.78,3
1912,Teclado,578.66,10
1913,Router WiFi,495.77,9
1914,Teclado,823.0,10
1915,Micrófono,794.08,2
1916,Webcam,288.6,7
1917,Mouse,650.38,9
1918,Mouse,263.69,3
1919,Mouse,597.37,5
1920,Micrófono,458.21,9
1921,Monitor,598.38,10
1922,Laptop,111.27,9
1923,Mouse,422.18,10
1924,Webcam,375.16,6
1925,Webcam,456.83,10
1926,Micrófono,790.45,10
1927,Router WiFi,432.75,8
1928,Auriculares,691.52,10
1929,Monitor,608.97,4
1930,Laptop,118.67,8
1931,Mouse,632.96,4
1932,Router WiFi,850.15,7
1933,Laptop,297.71,9
1934,Monitor,29.88,4
1935,Webcam,231.79,2
1936,Webcam,269.88,9
1937,Micrófono,657.51,2
1938,Micrófono,304.0,10
1939,Router WiFi,817.86,3
1940,Monitor,294.99,6
1941,Auriculares,781.36,1
1942,Teclado,420.38,8
1943,Impresora,764.56,8
1944,Silla Gamer,791.02,1
1945,Impresora,269.1,6
1946,Impresora,465.55,4
1947,Router WiFi,589.8,6
1948,Mouse,825.75,5
1949,Laptop,302.16,7
1950,Impresora,720.11,10
1951,Router WiFi,344.03,10
1952,Mouse,738.54,5
1953,Micrófono,610.02,5
1954,Silla Gamer,92.58,4
1955,Micrófono,395.8,5
1956,Monitor,456.59,3
1957,Mouse,331.28,1
1958,Monitor,779.03,8
1959,Impresora,41.21,8
1960,Impresora,148.46,6
1961,Auriculares,628.78,9
1962,Webcam,664.57,3
1963,Mouse,703.28,9
1964,Teclado,190.91,1
1965,Auriculares,342.39,9
1966,Mouse,23.91,1
1967,Router WiFi,744.58,6
1968,Auriculares,758.96,2
1969,Impresora,656.8,5
1970,Laptop,500.16,5
1971,Monitor,286.99,4
1972,Webcam,250.25,6
